Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Chest [mm],Abd [mm],InspInd
35.52,-3.17427326784291,0.871397096507946,1.45349927860784,1178.85603462277,1137.82688058631,0
35.53,-3.17427326784291,0.860905661029077,1.46216079239553,1178.88794142316,1137.98756507384,0
35.54,-3.17427326784291,0.845055431081642,1.47069059785608,1178.91984822355,1138.08397576636,0
35.55,-3.17427326784291,0.828634738205085,1.47905904870252,1178.95175502394,1138.11611266387,0
35.56,-3.17427326784291,0.823806135979529,1.48732125307344,1179.01556862471,1138.21252335639,0
35.57,-3.17427326784291,0.811335826783068,1.49549696288725,1179.07938222549,1138.24466025389,0
35.58,-3.17427326784291,0.79198261242851,1.50351355508331,1179.20700942704,1138.2767971514,0
35.59,-3.17427326784291,0.788617231995744,1.51141655430543,1179.36654342898,1138.30893404891,0
35.6,-3.17427326784291,0.786365643583393,1.51929146868333,1179.49417063053,1138.34107094641,0
35.61,-3.17427326784291,0.771857380807733,1.52708258380528,1179.5898910317,1138.56602922896,0
35.62,-3.17427326784291,0.786083741569106,1.53487228941717,1179.65370463247,1138.82312440901,0
35.63,-3.17427326784291,0.761740857241514,1.54261141241122,1179.68561143286,1138.98380889654,0
35.64,-3.17427326784291,0.773578358152297,1.55028800848819,1179.68561143286,1139.11235648656,0
35.65,-3.17427326784291,0.746754326730074,1.5578896719126,1179.68561143286,1139.24090407659,0
35.66,-3.17427326784291,0.763194285117641,1.56543941497184,1179.68561143286,1139.36945166661,0
35.67,-3.17427326784291,0.734786335289761,1.57292931807388,1179.71751823325,1139.56227305165,0
35.68,-3.17427326784291,0.747644203105462,1.58034147076585,1179.71751823325,1139.65868374417,0
35.69,-3.17427326784291,0.713980494407206,1.58764959425342,1179.81323863441,1139.75509443669,0
35.7,-3.17427326784291,0.733578797357452,1.59488739071224,1179.97277263635,1139.78723133419,0
35.71,-3.14132903978837,0.716150181831455,1.60213603560818,1180.22802703946,1139.8193682317,0
35.72,-3.17427326784291,0.727511043869191,1.60935434173669,1180.3875610414,1139.94791582172,0
35.73,-3.17427326784291,0.745863388659728,1.61672121389933,1180.51518824295,1140.26928479678,0
35.74,-3.17427326784291,0.732369268426968,1.62411237718476,1180.51518824295,1140.59065377185,0
35.75,-3.17427326784291,0.715530942474991,1.63135187823927,1180.54709504334,1140.94415964441,0
35.76,-3.12776376941297,0.724763981659062,1.63855335285994,1180.54709504334,1141.23339172197,0
35.77,-3.09675743712635,0.716150181831455,1.6457579236774,1180.54709504334,1141.45835000451,0
35.78,-3.01536581487397,0.703346813689135,1.652855408655,1180.57900184373,1141.65117138955,0
35.79,-2.8370794042259,0.673403305580025,1.65973915925135,1180.67472224489,1141.77971897958,0
35.8,-2.86420994497669,0.692229772265193,1.66656732464057,1180.77044264605,1141.81185587708,0
35.81,-2.68592353432861,0.675375208206767,1.67340534954293,1180.89806984761,1141.81185587708,0
35.82,-2.59484243323666,0.659434904070522,1.68007940010432,1181.05760384955,1141.81185587708,0
35.83,-2.47856868716183,0.638603568041369,1.68656959246488,1181.15332425071,1141.81185587708,0
35.84,-2.46306552101852,0.631974889361469,1.69292248475189,1181.1852310511,1141.84399277459,0
35.85,-2.42430760566024,0.627752292703883,1.69922112066222,1181.1852310511,1141.87612967209,0
35.86,-2.35841914955117,0.627045762043653,1.70549511093596,1181.1852310511,1141.97254036461,0
35.87,-2.34679177494369,0.609843511520021,1.71167955730378,1181.1852310511,1142.29390933968,0
35.88,-2.27508963153088,0.609116208325632,1.717774355903,1181.1852310511,1142.48673072471,0
35.89,-2.30222017228167,0.594383284828456,1.72379185336877,1181.21713785149,1142.64741521224,0
35.9,-2.26733804845922,0.610932842864242,1.72981843400724,1181.21713785149,1142.84023659728,0
35.91,-2.22664223733303,0.591392658130923,1.73583006151221,1181.28095145226,1143.03305798232,0
35.92,-2.26540015269131,0.609116208325632,1.7418326058445,1181.34476505304,1143.19374246985,0
35.93,-2.19951169658223,0.596616417120493,1.74786126897173,1181.4404854542,1143.35442695738,0
35.94,-2.21113907118972,0.599580988999818,1.75384225600233,1181.60001945614,1143.41870075239,0
35.95,-2.1394369277769,0.59251591205492,1.7598027405076,1181.79146025847,1143.41870075239,0
35.96,-2.03866634784538,0.571184395525765,1.76562124204551,1181.91908746002,1143.41870075239,0
35.97,-1.94177155944969,0.565725852870097,1.77130579328748,1181.95099426041,1143.4508376499,0
35.98,-1.86037993719731,0.553847850166859,1.77690366180267,1181.9829010608,1143.4508376499,0
35.99,-1.75573356572996,0.520424857748316,1.78227502534225,1181.9829010608,1143.4508376499,0
36,-1.73054092074708,0.517006595093379,1.78746218260645,1181.9829010608,1143.4829745474,0
36.01,-1.69565879692463,0.529711354268715,1.79269577235326,1181.9829010608,1143.51511144491,0
36.02,-1.6491492984947,0.505737705233707,1.79787301765078,1181.9829010608,1143.77220662496,0
36.03,-1.5793850508498,0.50221948717941,1.80291280361284,1181.9829010608,1144.02930180501,0
36.04,-1.53287555241987,0.492414791638014,1.80788597500693,1181.9829010608,1144.22212319005,0
36.05,-1.44179445132791,0.486983580047059,1.81278296686535,1182.01480786119,1144.25426008755,0
36.06,-1.3972228486659,0.466528492889522,1.81755052723004,1182.04671466157,1144.25426008755,0
36.07,-1.34102387139639,0.457412918866577,1.82217023428882,1182.14243506274,1144.25426008755,0
36.08,-1.28870068566272,0.447617074479155,1.82669538425555,1182.2381554639,1144.28639698506,0
36.09,-1.23250170839322,0.435062212952725,1.83110878069271,1182.36578266545,1144.28639698506,0
36.1,-1.14529639883709,0.425793552624548,1.83541305952059,1182.52531666739,1144.28639698506,0
36.11,-1.11041427501464,0.414183610464964,1.83961294533604,1182.62103706856,1144.28639698506,0
36.12,-1.02320896545852,0.394449114351163,1.84365610896012,1182.62103706856,1144.28639698506,0
36.13,-0.96313419665319,0.378974450706621,1.84752322678541,1182.62103706856,1144.28639698506,0
36.14,-0.92825207283074,0.372485692542632,1.85128052750166,1182.62103706856,1144.31853388257,0
36.15,-0.897245740544119,0.365275610136381,1.85496933401505,1182.62103706856,1144.31853388257,0
36.16,-0.815854118291736,0.344027419391545,1.85851584916269,1182.62103706856,1144.5113552676,0
36.17,-0.734462496039354,0.324124306126614,1.86185660779028,1182.62103706856,1144.70417665264,0
36.18,-0.633691916107833,0.297005139953178,1.86496225502068,1182.62103706856,1144.89699803768,0
36.19,-0.544548710783796,0.273703769954782,1.86781579957022,1182.62103706856,1144.9934087302,0
36.2,-0.461219192763499,0.240975602549319,1.87038919643274,1182.62103706856,1145.08981942272,0
36.21,-0.374013883207376,0.211591449621341,1.87265203169359,1182.65294386895,1145.08981942272,0
36.22,-0.277119094811682,0.168433089202942,1.87455215438772,1182.65294386895,1145.08981942272,0
36.23,-0.178286410648075,0.111408016646336,1.87595135991696,1182.65294386895,1145.08981942272,0
36.24,-0.0775158307165545,0,1.87650840000019,1182.65294386895,1145.08981942272,0
36.25,0.00968947883956931,0,1.87650840000019,1182.65294386895,1145.08981942272,0
36.26,0.0794537264844684,0,1.87650840000019,1182.65294386895,1145.08981942272,0
36.27,0.0910811010919516,-0,1.87650840000019,1182.65294386895,1145.08981942272,0
36.28,0.0445716026620188,-0.0868084272041017,1.87607435786417,1182.65294386895,1145.08981942272,0
36.29,-0.0290684365187079,-0.163084637358316,1.87482489254136,1182.65294386895,1145.08981942272,0
36.3,-0.0949568926277793,-0.220817642850848,1.87290538114032,1182.68485066933,1145.08981942272,0
36.31,-0.153093765665195,-0.260425281612305,1.870499166518,1182.68485066933,1145.08981942272,0
36.32,-0.238361179453405,-0.340139979124737,1.86749634021431,1182.68485066933,1145.08981942272,0
36.33,-0.313939114402046,-0.381887440921505,1.86388620311408,1182.68485066933,1145.05768252521,0
36.34,-0.436026547780619,-0.421082723007356,1.85987135229444,1182.68485066933,1145.05768252521,0
36.35,-0.529045544640485,-0.479183998273941,1.85537001868803,1182.68485066933,1145.05768252521,0
36.36,-0.660822456858627,-0.511403190186131,1.85041708274573,1182.68485066933,1145.0255456277,0
36.37,-0.755779349486407,-0.530129602540958,1.8452094187821,1182.68485066933,1144.9934087302,0
36.38,-0.846860450578358,-0.58042247825963,1.83965665837809,1182.68485066933,1144.9934087302,0
36.39,-0.932127864366568,-0.600688931408857,1.83375110132975,1182.68485066933,1144.96127183269,0
36.4,-1.03871213160183,-0.639990330951429,1.82754770501795,1182.68485066933,1144.96127183269,0
36.41,-1.14723429460501,-0.670434577065324,1.82099558047787,1182.68485066933,1144.92913493518,0
36.42,-1.24994277030444,-0.692229772265193,1.81418225873121,1182.71675746972,1144.89699803768,0
36.43,-1.34102387139639,-0.699555159039085,1.80722333407469,1182.71675746972,1144.86486114017,0
36.44,-1.53093765665195,-0.735690688044692,1.80004710483927,1182.71675746972,1144.83272424267,0
36.45,-1.54256503125944,-0.759117674507512,1.79257306302651,1182.71675746972,1144.83272424267,0
36.46,-1.6491492984947,-0.77042029637217,1.78492537317211,1182.71675746972,1144.80058734516,0
36.47,-1.72472723344334,-0.77729407088894,1.77718680133581,1182.71675746972,1144.80058734516,0
36.48,-1.85069045835774,-0.812973236777197,1.76923546479748,1182.71675746972,1144.73631355015,0
36.49,-1.83712518798234,-0.812427800126212,1.76110845961296,1182.71675746972,1144.70417665264,0
36.5,-1.88557258218019,-0.813790706301754,1.75297736708082,1182.71675746972,1144.63990285763,0
36.51,-1.85262835412565,-0.796447666060803,1.74492617521901,1182.71675746972,1144.54349216511,0
36.52,-1.92239260177055,-0.797004038930654,1.73695891669405,1182.71675746972,1144.44708147259,0
36.53,-1.86619362450105,-0.796169333825827,1.72899304983027,1182.71675746972,1144.35067078007,0
36.54,-1.85069045835774,-0.814879390007663,1.7209378062111,1182.71675746972,1144.28639698506,0
36.55,-1.89526206101976,-0.812427800126212,1.71280127026043,1182.71675746972,1144.18998629254,0
36.56,-1.91270312293098,-0.816238202673982,1.70465794024643,1182.71675746972,1144.09357560002,0
36.57,-1.91851681023472,-0.831838234964388,1.69641755805824,1182.71675746972,1143.96502801,0
36.58,-1.91851681023472,-0.82943677233851,1.68811118302172,1182.71675746972,1143.86861731748,0
36.59,-1.957274725593,-0.834232784653068,1.67979283523677,1182.71675746972,1143.74006972745,0
36.6,-1.90301364409141,-0.818949064347004,1.67152692599177,1182.71675746972,1143.67579593244,0
36.61,-2.00184632825502,-0.836355517816627,1.66325040308095,1182.71675746972,1143.57938523992,0
36.62,-1.99215684941545,-0.804752871535633,1.65504486113419,1182.71675746972,1143.51511144491,0
36.63,-2.0134737028625,-0.815694949234317,1.64694262203034,1182.71675746972,1143.4829745474,0
36.64,-2.05223161822078,-0.836885359819608,1.63867972048507,1182.71675746972,1143.4508376499,0
36.65,-1.957274725593,-0.823806135979529,1.63037626300607,1182.71675746972,1143.35442695738,0
36.66,-1.87782099910853,-0.823806135979529,1.62213820164628,1182.71675746972,1143.25801626486,0
36.67,-1.93208208061012,-0.841638928022631,1.61381097632626,1182.71675746972,1143.16160557234,0
36.68,-1.93208208061012,-0.814607355484974,1.60552974490873,1182.71675746972,1143.09733177733,0
36.69,-1.87588310334062,-0.836885359819608,1.5972722813322,1182.71675746972,1143.00092108481,0
36.7,-1.9437094552176,-0.817323626295365,1.58900123640163,1182.71675746972,1142.90451039229,0
36.71,-1.91270312293098,-0.822190300224524,1.58080366676903,1182.71675746972,1142.84023659728,0
36.72,-1.957274725593,-0.838472876946311,1.57250035088318,1182.68485066933,1142.74382590476,0
36.73,-1.91270312293098,-0.82165098216044,1.56419973158764,1182.68485066933,1142.61527831474,0
36.74,-2.00378422402293,-0.831838234964388,1.55593228550202,1182.68485066933,1142.55100451972,0
36.75,-1.95339893405717,-0.837679494453284,1.54758469685493,1182.68485066933,1142.45459382721,0
36.76,-1.96115051712883,-0.837679494453284,1.5392079019104,1182.65294386895,1142.35818313469,0
36.77,-1.97665368327214,-0.818407610360973,1.53092746638633,1182.65294386895,1142.22963554466,0
36.78,-1.98828105787962,-0.822190300224524,1.5227244768334,1182.65294386895,1142.16536174965,0
36.79,-2.02316318170207,-0.838472876946311,1.51442116094754,1182.62103706856,1142.06895105713,0
36.8,-1.957274725593,-0.822190300224524,1.50611784506169,1182.58913026817,1142.06895105713,0
36.81,-1.957274725593,-0.829703944763651,1.49785837383675,1182.58913026817,1142.06895105713,0
36.82,-1.93208208061012,-0.820841340660972,1.48960564740963,1182.55722346778,1142.03681415963,0
36.83,-1.8875104779481,-0.826492175503135,1.4813689798288,1182.55722346778,1142.03681415963,0
36.84,-1.844876771054,-0.824075133908651,1.47311614328175,1182.55722346778,1142.03681415963,0
36.85,-1.85650414566148,-0.811608957855199,1.46493772282293,1182.52531666739,1141.74758208207,0
36.86,-1.86619362450105,-0.79728207976902,1.45689326763481,1182.52531666739,1141.61903449205,0
36.87,-1.83712518798234,-0.804752871535633,1.44888309287828,1182.49340986701,1141.45835000451,0
36.88,-1.93208208061012,-0.811608957855199,1.44080128373133,1182.49340986701,1141.32980241449,0
36.89,-1.94177155944969,-0.817052405572352,1.43265797691419,1182.46150306662,1141.20125482446,0
36.9,-1.85262835412565,-0.818949064347004,1.42447796956459,1182.42959626623,1141.16911792696,0
36.91,-1.79449148108824,-0.812154944434175,1.41632244952069,1182.39768946584,1141.07270723444,0
36.92,-1.89526206101976,-0.829703944763651,1.4081131550747,1182.36578266545,1141.04057033693,0
36.93,-1.74991987842622,-0.790582111575956,1.400011724793,1182.30196906468,1141.04057033693,0
36.94,-1.82162202183903,-0.801717619305841,1.39205022613859,1182.27006226429,1141.04057033693,0
36.95,-1.9437094552176,-0.80309870149977,1.38402614453456,1182.20624866351,1141.00843343943,0
36.96,-1.8313115006786,-0.819760574766772,1.37591184815323,1182.17434186313,1140.97629654192,0
36.97,-1.80030516839198,-0.795333752696028,1.36783637651592,1182.11052826235,1140.75133825938,0
36.98,-1.78092621071284,-0.780708263327319,1.3599561664358,1182.07862146196,1140.62279066935,0
36.99,-1.78673989801658,-0.783542059444125,1.35213491482194,1182.04671466157,1140.46210618182,0
37,-1.74410619112248,-0.780992105642943,1.34431224399651,1182.01480786119,1140.3335585918,0
37.01,-1.74410619112248,-0.786647444575625,1.33647404624541,1181.95099426041,1140.23714789928,0
37.02,-1.7751125234091,-0.768115368854105,1.32870023217827,1181.91908746002,1140.14073720676,0
37.03,-1.69953458846046,-0.785237428305714,1.32093346819247,1181.85527385925,1140.10860030925,0
37.04,-1.78480200224867,-0.783542059444125,1.31308957075372,1181.79146025847,1140.10860030925,0
37.05,-1.74991987842622,-0.77070792762967,1.30531832081835,1181.72764665769,1140.10860030925,0
37.06,-1.75379566996205,-0.789740618935599,1.29751607808552,1181.66383305692,1140.10860030925,0
37.07,-1.77123673187327,-0.806678449438259,1.28953398274365,1181.60001945614,1140.10860030925,0
37.08,-1.80999464723155,-0.809147459137986,1.28145485320077,1181.53620585537,1140.07646341175,0
37.09,-1.74991987842622,-0.783259141197154,1.2734928201991,1181.47239225459,1139.88364202671,0
37.1,-1.79449148108824,-0.786083741569106,1.26564610578527,1181.40857865381,1139.78723133419,0
37.11,-1.70341037999629,-0.793101232495096,1.25775018091494,1181.34476505304,1139.65868374417,0
37.12,-1.7615472530337,-0.793101232495096,1.24981916858999,1181.24904465187,1139.62654684666,0
37.13,-1.70922406730003,-0.800887826826149,1.24184922329339,1181.15332425071,1139.56227305165,0
37.14,-1.77123673187327,-0.767249235856747,1.23400853797997,1181.08951064993,1139.56227305165,0
37.15,-1.75379566996205,-0.793101232495096,1.22620678563821,1180.99379024877,1139.56227305165,0
37.16,-1.73441671228291,-0.785801738424042,1.21831227078362,1180.92997664799,1139.56227305165,0
37.17,-1.66852825617384,-0.784390201918061,1.21046131108191,1180.83425624683,1139.56227305165,0
37.18,-1.75379566996205,-0.796447666060803,1.20255712174201,1180.77044264605,1139.53013615414,0
37.19,-1.68790721385297,-0.767826766413388,1.19473574957964,1180.70662904528,1139.36945166661,0
37.2,-1.77123673187327,-0.787492242504316,1.18695915453505,1180.61090864411,1139.24090407659,0
37.21,-1.72085144190751,-0.768980526292436,1.17917679069107,1180.54709504334,1139.17663028157,0
37.22,-1.74991987842622,-0.763484638670134,1.17151446486626,1180.45137464217,1139.17663028157,0
37.23,-1.64527350695887,-0.77042029637217,1.16384494019105,1180.35565424101,1139.17663028157,0
37.24,-1.64527350695887,-0.77586705652058,1.15611350342658,1180.25993383984,1139.17663028157,0
37.25,-1.68403142231715,-0.787492242504316,1.14829670693146,1180.16421343868,1139.17663028157,0
